model	model_label	dataset	dataset_key	gene	perturbation	gene_role	null_parent	null_rank	target_detected_fraction	mean_counts	detected_fraction	detected_cells	delta_cosine_inflamed_mean	delta_cosine_quiescent_mean	n_cells	projection_toward_inflamed_mean	projection_toward_inflamed_sem	projection_toward_inflamed_ci_low	projection_toward_inflamed_ci_high	delta_p_inflamed_mean	delta_p_inflamed_sem	delta_p_inflamed_ci_low	delta_p_inflamed_ci_high	projection_null_n	projection_null_mean	projection_null_sd	projection_null_z	projection_empirical_p_abs0	delta_p_null_n	delta_p_null_mean	delta_p_null_sd	delta_p_null_z	delta_p_empirical_p_abs0
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	HSBP1	delete		CCL8	60	0.4277489925158318	1.0005755424499512	0.4427173287276914	769	-7.95158848632127e-05	-3.856348484987393e-05	743	-0.005625004716005	0.0011073663348973			-0.0011544112883217	0.0004979006367308												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	HSBP1	overexpress		CCL8	60	0.4277489925158318	1.0005755424499512	0.4427173287276914	769	-0.0005517955869436	-0.000388454995118	1737	-0.0234348134353631	0.0014563343235305			-0.0088357695922036	0.0006173698492163												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	RAB13	delete		CCL8	61	0.3195164075993091	0.7985016703605652	0.3316062176165803	576	0.0001155102581833	0.0001153738630819	555	-0.0003090299061826	0.0016290059384594			-0.0022754101846199	0.0006864029079653												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	RAB13	overexpress		CCL8	61	0.3195164075993091	0.7985016703605652	0.3316062176165803	576	0.0004118024371564	0.000532793928869	1737	-0.0179197047928227	0.0011767051325836			0.0015646304552393	0.0004997624255025												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	SERPINB1	delete		CCL8	62	0.2769142199194012	0.7869896292686462	0.3016695451928612	524	-8.703034109203145e-05	-6.624678644584492e-05	481	-0.0026792269209767	0.0011565317481696			-0.0004555908827548	0.0005383047191899												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	SERPINB1	overexpress		CCL8	62	0.2769142199194012	0.7869896292686462	0.3016695451928612	524	0.0004598952946253	0.0004739603900816	1737	-0.002038028952679	0.0011230132973331			-0.0027060363399884	0.0005193144394444												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	RNASET2	delete		CCL8	63	0.284398388025331	0.7702921628952026	0.3056994818652849	531	3.020760959770996e-05	2.191086059610825e-05	494	0.0012972589973633	0.0011578543013899			0.0020042727550544	0.0005810235214337												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	RNASET2	overexpress		CCL8	63	0.284398388025331	0.7702921628952026	0.3056994818652849	531	-1.9406716091907583e-05	9.824863082030788e-05	1737	-0.0165875325662099	0.0011505886869452			-0.0094583370507291	0.0005543309525257												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	MANF	delete		CCL8	64	0.2930339666090961	0.7605050802230835	0.3085780080598733	536	0.0002626256900839	0.000220219604671	509	0.005815332053295	0.0014137686707493			0.0023223057477085	0.0006316411381497												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	MANF	overexpress		CCL8	64	0.2930339666090961	0.7605050802230835	0.3085780080598733	536	6.6699692979455e-05	0.0001920346694532	1737	-0.0180377157927245	0.0011206308280979			-0.005067139861287	0.0005215074405278												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	COX7A2L	delete		CCL8	65	0.4260218767990789	0.9343686699867249	0.4369602763385147	759	-2.581364424258936e-05	5.084759322926402e-06	740	-0.0040956885059917	0.0011072369941152			-0.0005310480986293	0.00053090666424												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	COX7A2L	overexpress		CCL8	65	0.4260218767990789	0.9343686699867249	0.4369602763385147	759	-0.0003567366220522	-0.0001972891477635	1737	-0.0223919639076231	0.0013367563081356			-0.0092814009380352	0.0005763127016759												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	STMN1	delete		CCL8	66	0.1848013816925734	0.8209546208381653	0.229706390328152	399	-8.535310917068273e-05	-7.414798892568797e-05	321	-0.0013326896629093	0.0011829975289717			-0.0012050697005519	0.0005166501944063												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	STMN1	overexpress		CCL8	66	0.1848013816925734	0.8209546208381653	0.229706390328152	399	0.0005489347386173	0.0005153740057721	1737	0.0048876946719489	0.0011398725521807			-0.0007622866919741	0.0005036790963007												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	LAPTM5	delete		CCL8	67	0.2487046632124352	0.7760496139526367	0.2642487046632124	459	0.0002522818977013	0.0002631776733323	432	-0.0016272450881876	0.0012852435552473			-0.0007366141718294	0.0006744276863409												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	LAPTM5	overexpress		CCL8	67	0.2487046632124352	0.7760496139526367	0.2642487046632124	459	0.000495444110129	0.0004810618702322	1737	0.0018718805230851	0.0011241333485478			0.0003651626484235	0.0005425241330263												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	SET	delete		CCL8	68	0.3103051237766264	0.7541729807853699	0.3385146804835924	588	-0.0001589849416632	-6.154284346848726e-05	539	-0.0132640744601583	0.0012871423990009			-0.004006051543084	0.0005775525580421												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	SET	overexpress		CCL8	68	0.3103051237766264	0.7541729807853699	0.3385146804835924	588	4.122630707570352e-05	-0.0001128092553699	1737	0.0215248047273255	0.00131336409086			0.0048111233818433	0.0005582079338449												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	GDI2	delete		CCL8	69	0.3811168681635002	0.8192274570465088	0.4012665515256189	697	5.064594006398693e-06	2.7834199499920945e-05	662	-0.0031374319703768	0.0011222036776328			-0.0016808054618132	0.0005180216638279												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	GDI2	overexpress		CCL8	69	0.3811168681635002	0.8192274570465088	0.4012665515256189	697	-0.0003221319057047	-0.0002050176699412	1737	-0.0161558510834486	0.001300298053856			-0.0068646599310753	0.0005795238674449												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	LAMTOR1	delete		CCL8	70	0.4006908462867012	0.8422560095787048	0.415083477259643	721	-7.517695485148579e-05	-6.914669938851148e-05	696	-0.0008315654685948	0.0011720162482394			0.0007031986030921	0.0005363378877822												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	LAMTOR1	overexpress		CCL8	70	0.4006908462867012	0.8422560095787048	0.415083477259643	721	-0.0002767231489997	-0.0001368248776998	1737	-0.0199305076104769	0.001359108858103			-0.00865994253028	0.0006001721238941												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	VPS29	delete		CCL8	71	0.3494530800230282	0.7576267719268799	0.3644214162348877	633	2.23687293328112e-05	4.9656366172712296e-05	607	-0.0037944679142933	0.0011303469437747			-0.0002594185291898	0.000589674803244												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	VPS29	overexpress		CCL8	71	0.3494530800230282	0.7576267719268799	0.3644214162348877	633	-0.0008246789802797	-0.0006766630103811	1737	-0.0210098452188764	0.0015340240477679			-0.0087665008382617	0.0006329707665097												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	SSBP1	delete		CCL8	72	0.3557858376511226	0.7651119232177734	0.3719055843408175	646	-0.0001190214097732	-8.522113785147667e-05	618	-0.0043966658638517	0.0010872057549728			-0.0003785930248429	0.0005577587660284												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	SSBP1	overexpress		CCL8	72	0.3557858376511226	0.7651119232177734	0.3719055843408175	646	-6.401494465535507e-05	9.511624739388935e-06	1737	-0.010119937146758	0.0012125237139368			-0.0066941292199403	0.0005408122439413												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	KRT10	delete		CCL8	73	0.4145077720207253	0.8698895573616028	0.4283246977547496	744	1.5831572454771958e-05	4.601403998094611e-05	720	-0.0039865744586374	0.0011504254619025			-0.0009499896938602	0.0005524312568737												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	KRT10	overexpress		CCL8	73	0.4145077720207253	0.8698895573616028	0.4283246977547496	744	-0.0002590874501038	-0.0001150949901784	1737	-0.0203163072411356	0.0011956352848531			-0.0099854278278997	0.00054044329586												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	YBX3	delete		CCL8	74	0.2895797351755901	0.728265643119812	0.3120322394933794	542	-1.795687603589613e-05	6.166414550534682e-06	503	-0.0032398781605401	0.0012532068778657			-0.0002471924153995	0.0005990133090796												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	YBX3	overexpress		CCL8	74	0.2895797351755901	0.728265643119812	0.3120322394933794	542	0.000354224583134	0.0003716547798831	1737	-0.0030089102129982	0.0011386081174608			-0.0009147196854789	0.0005035020890094												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	ERH	delete		CCL8	75	0.4830166954519286	1.149104118347168	0.4945308002302821	859	2.0522469640127383e-05	2.728549952735193e-05	839	-0.0008841076949322	0.0010025427107926			-0.000305980402883	0.0004846009051486												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	ERH	overexpress		CCL8	75	0.4830166954519286	1.149104118347168	0.4945308002302821	859	-0.0006340584950521	-0.0004518838541116	1737	-0.0258130166513006	0.0014237902589754			-0.007174603377775	0.0005942507795008												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	SCAND1	delete		CCL8	76	0.3788140472078296	0.7973516583442688	0.3983880253310305	692	-2.7970883820671588e-05	9.875800969894044e-06	658	-0.005287489063042	0.001116352301356			8.130134055022954e-05	0.000566992461927												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	SCAND1	overexpress		CCL8	76	0.3788140472078296	0.7973516583442688	0.3983880253310305	692	-0.0006994765135459	-0.0005090255290269	1737	-0.02680262116959	0.0014471489008357			-0.0111437568054456	0.0006277263937908												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	TBCA	delete		CCL8	77	0.4525043177892919	1.0051802396774292	0.4697754749568221	816	-8.00916586740641e-06	9.547511581331491e-06	786	-0.0023284730154596	0.001011959727351			-0.0008616995554578	0.000472533059613												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	TBCA	overexpress		CCL8	77	0.4525043177892919	1.0051802396774292	0.4697754749568221	816	-0.0003932300605811	-0.0002997492847498	1737	-0.0133357193883563	0.0012492817511137			-0.0057379296982406	0.0005574442491812												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	ATP6V1F	delete		CCL8	78	0.4075993091537133	0.8750709891319275	0.4340817501439263	754	-6.742648838553578e-05	-4.454024383448996e-05	708	-0.0034905506235792	0.0011058213197598			0.0007178681155424	0.0005395962399749												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	ATP6V1F	overexpress		CCL8	78	0.4075993091537133	0.8750709891319275	0.4340817501439263	754	-6.56010743114166e-05	4.241630449541845e-05	1737	-0.0152998919548224	0.0012091970404576			-0.0078733605045823	0.0005443633851982												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	PEBP1	delete		CCL8	79	0.5169833045480714	1.541153073310852	0.5348301669545192	929	-4.372737384983338e-05	-6.01626597926952e-05	898	0.0023338234118566	0.001006042737976			0.001357615012717	0.0004713723787497												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	PEBP1	overexpress		CCL8	79	0.5169833045480714	1.541153073310852	0.5348301669545192	929	0.0001148232186096	0.0002151796652469	1737	-0.0143826166574001	0.0010742696916268			-0.0040474606765821	0.0005017401754866												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	ATF4	delete		CCL8	80	0.3546344271732873	0.7564751505851746	0.3805411629245826	661	-7.558962533948943e-05	-1.1266341971349902e-05	616	-0.0087844359837003	0.001195874242044			-0.0002993508317665	0.0005917230245783												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	ATF4	overexpress		CCL8	80	0.3546344271732873	0.7564751505851746	0.3805411629245826	661	-0.0001553635665914	-0.0001333560794591	1737	-0.0030137666439579	0.0011881537189087			-0.0022753253659564	0.0005218118465818												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	LSM4	delete		CCL8	81	0.3033966609096142	0.7069647908210754	0.3172135866436384	551	1.39270150611992e-05	2.1044284949311987e-05	527	-0.0010218262246967	0.0011717244276905			0.0002018823703676	0.0006127003572209												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	LSM4	overexpress		CCL8	81	0.3033966609096142	0.7069647908210754	0.3172135866436384	551	2.418044095975347e-05	4.0592753066448495e-05	1737	-0.0021478823622314	0.0011351225714242			-0.0046718567207661	0.0005150343973466												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	SELENBP1	delete		CCL8	82	0.1796200345423143	0.8272891640663147	0.1974668969487622	343	0.0001147515504271	0.0001409584947396	312	-0.0039528418545579	0.0016681066729403			0.0023058954423341	0.0008796191895284												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	SELENBP1	overexpress		CCL8	82	0.1796200345423143	0.8272891640663147	0.1974668969487622	343	0.0001157616570708	0.0002270189870614	1737	-0.0154828651392069	0.0011163374344207			-0.0108889653350113	0.0005213785237034												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	COA3	delete		CCL8	83	0.2947610823258492	0.7035131454467773	0.2964881980426022	515	3.976421430706978e-05	4.572153557091952e-05	512	-0.000845717001539	0.0012916519835176			0.000836961897221	0.0006364830206959												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	COA3	overexpress		CCL8	83	0.2947610823258492	0.7035131454467773	0.2964881980426022	515	-5.85176567255985e-05	5.614524343400262e-05	1737	-0.0161649817493612	0.0011836068204743			-0.0102597648762037	0.0005334919011437												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	CFH	delete		CCL8	84	0.2210708117443868	0.7593545913696289	0.2291306850892343	398	0.0003139679320156	0.0002568075433373	384	0.007982175769636	0.0020789193244161			-0.0012589556766518	0.0009274223395118												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	CFH	overexpress		CCL8	84	0.2210708117443868	0.7593545913696289	0.2291306850892343	398	0.0006217003683559	0.0007777905557304	1737	-0.0227077906302813	0.0011823006549065			0.0009801943234726	0.0005170008873914												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	HLA-DRB1	delete		CCL8	85	0.2959124928036845	4.6799092292785645	0.3270005757052389	568	0.0002620757149998	0.0002606193302199	514	-5.68807210251399e-06	0.0010987207615722			0.0001483490792056	0.0005388520496204												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	HLA-DRB1	overexpress		CCL8	85	0.2959124928036845	4.6799092292785645	0.3270005757052389	568	0.0002308186230948	0.0002954078663606	1737	-0.0092324287033528	0.0010654670515094			-0.0052058361816527	0.0005037110787518												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	HNRNPK	delete		CCL8	86	0.5164075993091537	1.4271661043167114	0.5342544617156016	928	-5.616279304376803e-05	-4.512669693212956e-05	897	-0.0014042692766275	0.0009472431252222			-0.0003582155280056	0.0004470515183054												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	HNRNPK	overexpress		CCL8	86	0.5164075993091537	1.4271661043167114	0.5342544617156016	928	-0.0002007549337577	-9.23367915675044e-05	1737	-0.0155122265951623	0.0011429355556025			-0.0031535386493366	0.0005063028623168												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	NFKBIA	delete		CCL8	87	0.4991364421416235	2.2360336780548096	0.5549798503166379	964	5.390109072322957e-05	3.144114089081995e-05	867	0.0033758114150931	0.0009973797870732			0.0028709995231645	0.0004677866784267												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	NFKBIA	overexpress		CCL8	87	0.4991364421416235	2.2360336780548096	0.5549798503166379	964	0.0007161002722568	0.0008823184180073	1737	-0.0239096006454801	0.0011818003567945			-0.0109069733062805	0.0005540609593668												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	TMEM147	delete		CCL8	88	0.3575129533678756	0.7179027795791626	0.3667242371905584	637	5.090582362754503e-06	7.796978934493382e-06	621	-0.0004019627741076	0.0012353309173358			0.0010738454462177	0.0006160990434179												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	TMEM147	overexpress		CCL8	88	0.3575129533678756	0.7179027795791626	0.3667242371905584	637	-0.0002710148692131	-0.0001505245454609	1737	-0.0171577366729517	0.0011519090120425			-0.0060150779378383	0.0005072103787104												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	MT1X	delete		CCL8	89	0.1502590673575129	0.8514691591262817	0.1807714450201497	314	-0.0002133190864697	-0.0002193699911003	261	0.0012134548300748	0.0015055926062041			-0.000211717981945	0.0007325631932403												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	MT1X	overexpress		CCL8	89	0.1502590673575129	0.8514691591262817	0.1807714450201497	314	0.0012666303664445	0.0013045370578765	1737	-0.0061396063868011	0.001308693601254			-0.0024782459792575	0.0005084704286539												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	SPCS1	delete		CCL8	90	0.5371329879101899	1.6113933324813845	0.5463442717328728	949	6.150522040115902e-06	-1.8643924704520032e-05	933	0.0035179213596765	0.0010214726858617			0.0029483338227018	0.0004957386840962												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	SPCS1	overexpress		CCL8	90	0.5371329879101899	1.6113933324813845	0.5463442717328728	949	-0.0001020679264911	5.4568276937061455e-06	1737	-0.0151621717054189	0.0011093378339436			-0.0082808490276924	0.0005088378778188												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	LAMTOR2	delete		CCL8	91	0.3396660909614277	0.6994796395301819	0.3477259643062751	604	-5.541120481211692e-05	-3.659917274489999e-05	590	-0.0026341211273713	0.001275700385413			-0.0011687863002515	0.0005800249810754												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	LAMTOR2	overexpress		CCL8	91	0.3396660909614277	0.6994796395301819	0.3477259643062751	604	-0.0003569780965335	-0.0001934776082634	1737	-0.023256893488809	0.0013066251897633			-0.0078671082332044	0.0005547440495004												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	UBE2D2	delete		CCL8	92	0.360391479562464	0.7282648682594299	0.3828439838802533	665	-2.656996002770029e-05	2.5813762931647943e-06	626	-0.0042478302928854	0.001190174580716			-0.0004098177932131	0.0005812740236935												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	UBE2D2	overexpress		CCL8	92	0.360391479562464	0.7282648682594299	0.3828439838802533	665	-0.0005705700605176	-0.0004661899001803	1737	-0.0143740073969146	0.0013607125925048			-0.0090923305087769	0.0006079873600794												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	DAZAP2	delete		CCL8	93	0.365572826712723	0.7374776601791382	0.3978123200921128	691	-7.134675979614258e-05	-4.101972808712162e-05	635	-0.0042178863357004	0.0012055458197144			-0.0006846377259399	0.000546462584872												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	DAZAP2	overexpress		CCL8	93	0.365572826712723	0.7374776601791382	0.3978123200921128	691	-0.0010142538230866	-0.0008164923638105	1737	-0.0283776696217924	0.0015832196696241			-0.008713200374168	0.0006353718888676												
gf_v1_10m	Geneformer V1-10M	Smillie_UC	smillie	GABARAPL2	delete		CCL8	94	0.4640184225676453	0.9585486054420472	0.4778353483016695	830	3.0688996048411354e-05	3.443617606535554e-05	806	-0.0004264648843998	0.001108436887746			0.0001615221195024	0.0005280322291401												
