gene	Epithelial	Fibroblast	Myeloid	T_NK	B_Plasma	Endothelial	Mast	Stromal_other
CTBS	0.20008536	0.32155615	0.2962317	0.17707041	0.2699687	0.37642008	0.17636321	0.21523683
CTC-1337H24.1	0.0	0.00128123	0.004926594	0.0037695714	0.0016945164	0.0057758954	0.0	0.0
CTC-137K3.1	0.0	0.0	0.0004926594	0.0006731378	0.00018827959	0.0	0.0	0.0
CTC-203F4.2	0.003928225	0.003203075	0.00791254	0.002611709	0.003372231	0.01191185	0.0	0.0053390283
CTC-205M6.5	0.026962185	0.029726464	0.138371	0.008481536	0.025425235	0.07280473	0.0056926	0.0053390283
CTC-209H22.3	0.016447574	0.0046978435	0.0022212514	0.0037988033	0.0053808726	0.0070669292	0.0009487666	0.010678057
CTC-210G5.1	0.09919963	0.0	0.0	0.00013462755	0.0006589786	0.0	0.0	0.0
CTC-228N24.1	0.026497647	0.0	0.0	0.00013462755	0.000941398	0.0	0.0	0.0
CTC-228N24.3	0.26897922	0.30067307	0.16329567	0.16630137	0.21541585	0.37945354	0.084366344	0.23839186
CTC-232P5.1	0.0035005382	0.002008032	0.0029688093	0.0035105075	0.001101856	0.0077599585	0.0	0.0
CTC-232P5.3	0.0014208582	0.006024096	0.0074113123	0.00017738774	0.00028791893	0.0	0.0046296297	0.0
CTC-241F20.3	0.032062557	0.024109118	0.17460547	0.091059685	0.092691034	0.40681928	0.0717885	0.052360144
CTC-241N9.1	0.047670007	0.07922268	0.027637351	0.014041919	0.02363009	0.110994905	0.012105559	0.04741667
CTC-244M17.1	0.0	0.0	0.0009853188	0.0005385102	0.0010355378	0.0	0.0	0.0
CTC-246B18.10	0.009705721	0.010192809	0.049400315	0.011795615	0.007391714	0.016725097	0.0009487666	0.0053390283
CTC-248O19.1	0.0028417164	0.0	0.0014865467	0.00086238515	0.0022009623	0.0	0.0	0.0
CTC-250I14.6	0.044229016	0.040500853	0.040900998	0.017013572	0.055413406	0.038221892	0.01886113	0.026695142
CTC-251D13.1	0.024731565	0.006024096	0.007164982	0.0011807474	0.0010492867	0.0051733055	0.0009487666	0.0
CTC-260E6.6	0.042429715	0.04988447	0.029080875	0.053458765	0.032340582	0.11413294	0.052407708	0.035622235
CTC-265F19.1	0.009187383	0.023595594	0.04014444	0.010997752	0.13671958	0.03426024	0.014881179	0.0244728
CTC-265F19.2	0.006060522	0.02807794	0.02124706	0.012256242	0.26994416	0.024657492	0.02182469	0.012698846
CTC-273B12.10	0.0039930884	0.0	0.00074327335	0.008533653	0.0039174766	0.0	0.0	0.0
CTC-273B12.6	0.0118342135	0.00256246	0.0034486155	0.00094239286	0.002353495	0.0	0.0037950664	0.0
CTC-276P9.1	0.00391948	1.6614139	0.009201279	0.005465356	0.0097606685	0.0206254	0.005312269	0.028649827
CTC-277H1.7	0.01627285	0.019645527	0.0059119123	0.0067313774	0.007033197	0.019186638	0.018975332	0.037373196
CTC-281F24.1	0.0	0.0	0.0	0.00092969893	0.001722014	0.0	0.0	0.0
CTC-297N7.5	0.087999165	0.056710895	0.0072098835	0.004228675	0.013885292	0.032886185	0.0910816	0.0053390283
CTC-297N7.8	0.12705283	0.048201118	0.034637053	0.023237158	0.023095747	0.070925504	0.013282732	0.040879853
CTC-301O7.4	0.0017436077	0.001921845	0.0054235375	0.0048330636	0.008224708	0.0045119515	0.0018975332	0.0053390283
CTC-308K20.1	0.02048005	0.012973199	0.014092205	0.008357099	0.01227317	0.026674192	0.0075901328	0.021356113
CTC-321K16.1	0.0	0.10286245	0.0002463297	0.00013462755	0.0004236291	0.0019252985	0.0	0.0
CTC-325J23.2	0.007956323	0.009313358	0.0059376187	0.0031311784	0.00386771	0.0025866528	0.0055783964	0.0
CTC-329D1.2	0.0059437314	0.0	0.0002463297	0.0009114923	0.0022786036	0.0025866528	0.0	0.0
CTC-332L22.1	0.021885939	0.0058517223	0.0068801194	0.005731862	0.006455721	0.010647906	0.0046296297	0.010678057
CTC-336P14.1	0.014906291	0.004016064	0.003703514	0.00088693877	0.0009578965	0.0051733055	0.0	0.0
CTC-338M12.4	0.06718787	0.07207967	0.016561244	0.024636842	0.023374446	0.03304282	0.0056926	0.040907796
CTC-338M12.5	0.15907255	0.11336292	0.05570597	0.06950696	0.062905185	0.071684	0.061676838	0.16941772
CTC-338M12.6	0.008905714	0.0	0.0039584124	0.0019021581	0.0013372055	0.0051733055	0.0	0.0
CTC-349C3.1	0.014245143	0.05509289	0.0044339346	0.0020194133	0.0019416937	0.0	0.0	0.0
CTC-360G5.1	0.014748187	0.0	0.002463297	0.002423296	0.000941398	0.0	0.0	0.0
CTC-360G5.9	0.005173261	0.006024096	0.0014865467	0.00011007397	0.00014395946	0.0	0.0	0.0
CTC-365E16.1	0.0107064415	0.0046978435	0.0029559562	0.0033656887	0.0021541447	0.009626492	0.0037950664	0.0
CTC-366B18.2	0.0014208582	0.0050837556	0.0009896031	0.0025443952	0.0020597526	0.020994518	0.016735189	0.0
CTC-366B18.4	0.01448381	0.030920364	0.01099669	0.0038833204	0.0054531014	0.067485556	0.006527163	0.0
CTC-367J11.1	0.0024314937	0.006024096	0.00074327335	0.0	0.0011461761	0.015519917	0.0	0.0
CTC-378H22.1	0.00080768956	0.0025393835	0.08139722	0.027002733	0.05690187	0.0028003296	0.0018975332	0.0
CTC-378H22.2	0.0024478969	0.0	0.015298147	0.01041376	0.021900952	0.0	0.0028463	0.0
CTC-384G19.1	0.004562781	0.006024096	0.0	0.0016511095	0.00086375675	0.0077599585	0.0046296297	0.0
CTC-425F1.4	0.18299967	0.15071382	0.19409618	0.07265626	0.119947284	0.15458934	0.06663855	0.087840624
CTC-428G20.3	0.12846597	0.040087417	0.04054455	0.009827811	0.015764967	0.063004404	0.018975332	0.026695142
CTC-428G20.6	0.01815474	0.008471642	0.028398164	0.000978806	0.0105531905	0.014732675	0.0037950664	0.0
CTC-428H11.2	0.02644388	0.040730763	0.11184578	0.11748893	0.085947216	0.043142598	0.09996121	0.0053390283
CTC-429P9.3	0.08482502	0.12450774	0.06250529	0.061599664	0.041480076	0.08422782	0.041560568	0.0882502
CTC-429P9.5	0.049705822	0.045259178	0.03849477	0.031233592	0.021936204	0.04166588	0.018975332	0.053390283
CTC-436P18.3	0.030778538	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTC-444N24.11	0.18421587	0.30959284	0.16343948	0.13634771	0.14435485	0.4709129	0.1644635	0.30141407
CTC-444N24.13	0.0007104291	0.0	0.0032194231	0.0015655892	0.002389242	0.0025866528	0.0	0.0
CTC-444N24.6	0.017568132	0.01844621	0.007789581	0.0122450935	0.021224806	0.014885551	0.012105559	0.010678057
CTC-444N24.8	0.056756802	0.08629571	0.044907495	0.03741596	0.039278664	0.15148191	0.017683955	0.053026356
CTC-448D22.1	0.0011307183	0.0	0.00074327335	0.0	0.0014395947	0.0	0.0	0.0
CTC-459F4.1	0.017420452	0.016804088	0.0049394467	0.0047712624	0.008525933	0.037841827	0.0018975332	0.010678057
CTC-459F4.3	0.10879897	0.1469648	0.04819963	0.076956145	0.08724885	0.1343103	0.03210331	0.118509434
CTC-459I6.1	0.0	0.0021353832	0.0009853188	0.0072698877	0.000470699	0.057758953	0.0	0.0
CTC-462L7.1	0.038510647	0.04159308	0.006897231	0.003904199	0.004673998	0.04043127	0.0113852	0.021356113
CTC-471F3.6	0.0	0.00384369	0.0034486155	0.0010770204	0.002730054	0.0019252985	0.0	0.0
CTC-471J1.2	0.01678325	0.02306214	0.006897231	0.0071352604	0.011537163	0.03658067	0.0075901328	0.016017085
CTC-479C5.12	0.14948373	0.0830832	0.106729314	0.08000478	0.06499671	0.073377475	0.032480314	0.059336577
CTC-482H14.5	0.0007104291	0.000640615	0.0022255357	0.001412755	0.001766334	0.0064372495	0.0	0.0
CTC-487M23.8	0.035356645	0.024245717	0.013904313	0.0060490277	0.014618189	0.029746177	0.008424696	0.016017085
CTC-490G23.2	0.06207905	0.0	0.0014865467	0.00022014794	0.0	0.0	0.0	0.0
CTC-490G23.4	0.00054037175	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTC-493L21.1	0.0	0.0	0.0004926594	0.00044029587	0.0092736855	0.0	0.0037950664	0.0
CTC-498J12.3	0.0014002402	0.002008032	0.00074327335	0.00061768363	0.0015753048	0.0025866528	0.0	0.0
CTC-503J8.4	0.011030077	0.05316054	0.017599285	0.027358145	0.022803165	0.057545956	0.06276794	0.037373196
CTC-503J8.6	0.21746615	0.29409337	0.14732058	0.07600031	0.06276045	0.28710052	0.18993215	0.23699792
CTC-505O3.3	0.018678209	0.021990051	0.027466537	0.15952462	0.033156782	0.034414236	0.021205777	0.0053390283
CTC-507E2.1	0.0146675315	0.0098227635	0.012758741	0.011443342	0.009687235	0.022602946	0.009487666	0.0053390283
CTC-508F8.1	0.0044032573	0.0050837556	0.002467581	0.0048940303	0.025365327	0.0064372495	0.0009487666	0.0
CTC-510F12.2	0.0013867004	0.008159479	0.00074327335	0.00022014794	0.00014395946	0.0025866528	0.0046296297	0.0
CTC-510F12.4	0.0	0.0	0.07981082	0.0	0.0007074637	0.0	0.0037950664	0.0
CTC-510F12.6	0.0	0.0	0.022169672	0.00013462755	0.000470699	0.0	0.0	0.0
CTC-523E23.1	0.0007104291	0.0042296024	0.0014865467	0.0024834285	0.0004761985	0.028093122	0.0046296297	0.0
CTC-523E23.11	0.025427226	0.044905283	0.014081277	0.16376883	0.049255192	0.18355164	0.027643822	0.0032626796
CTC-523E23.5	0.015267043	0.0023489217	0.008205822	0.0100184	0.006288643	0.016787808	0.0074759293	0.016017085
CTC-524C5.2	0.26447472	0.21965572	0.122159824	0.073626205	0.07198269	0.13878258	0.059730195	0.11043707
CTC-527H23.3	0.0035521456	0.006024096	0.0061839484	0.0014373086	0.0006699776	0.0025866528	0.0046296297	0.0
CTC-529P8.1	0.0028018083	0.004016064	0.0	0.0	0.0	0.040666327	0.0	0.010678057
CTC-534A2.2	0.09020858	0.060034484	0.0659495	0.105139226	0.059827164	0.10270767	0.04396013	0.07051024
CTC-537E7.2	0.009131168	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTC-537E7.3	0.0009897553	0.0	0.0086558135	0.001742977	0.00061465846	0.0051733055	0.06774018	0.0
CTC-548K16.1	0.073748305	0.004143415	0.012882603	0.0082263965	0.008733092	0.0025785016	0.010208026	0.0053390283
CTC-548K16.6	0.0045251073	0.014084837	0.014779781	0.015078286	0.011471668	0.029597301	0.0037950664	0.0053390283
CTC-550B14.7	0.0028417164	0.0	0.008906428	0.007951548	0.0040804353	0.0077599585	0.0	0.0
CTC-550B14.8	0.00060041307	0.0021353832	0.0	0.00040388264	0.0015062367	0.003850597	0.0018975332	0.0053390283
CTC-558O2.1	0.03950938	0.002008032	0.0	0.00011007397	0.00057583785	0.0	0.0	0.0
CTC-559E9.5	0.019685196	0.009233304	0.011763914	0.010904832	0.00940006	0.019756084	0.0037950664	0.010678057
CTC-559E9.6	0.04400095	0.06546504	0.016612463	0.04561587	0.026033662	0.049287193	0.0227704	0.058484513
CTC-573N18.1	0.0064740363	0.004016064	0.0014865467	0.0	0.0	0.0	0.0	0.0
CTC1	0.07937567	0.06573799	0.055892162	0.08238639	0.08552448	0.11927776	0.0325492	0.07270079
CTCF	0.2662592	0.25078535	0.18544379	0.23666263	0.15792508	0.32606173	0.13099179	0.23721108
CTCFL	0.0072476827	0.013756499	0.009963812	0.005547293	0.010877518	0.028695712	0.0018975332	0.0
CTD-2001C12.1	0.006439179	0.0075188642	0.0037120825	0.0025935024	0.0035299184	0.0045119515	0.0009487666	0.0
CTD-2002H8.2	0.0024521374	0.00256246	0.003941275	0.0029618063	0.0025417747	0.0	0.0056926	0.0
CTD-2005H7.1	0.01285819	0.006664711	0.00074327335	0.00011007397	0.00057583785	0.031642426	0.0	0.0053390283
CTD-2006C1.2	0.14744279	0.13270211	0.19946894	0.18106727	0.14564686	0.19697529	0.21695825	0.05911926
CTD-2006H14.2	0.03477328	0.04133512	0.0098874625	0.008950882	0.00892318	0.038974203	0.0037950664	0.010394902
CTD-2006K23.1	0.003996747	0.002008032	0.15855923	0.0016638036	0.0016478463	0.0	0.0028463	0.0
CTD-2007H13.3	0.01342842	0.006024096	0.021953333	0.0077250535	0.005803475	0.0077599585	0.0018975332	0.0
CTD-2008L17.2	0.008289089	0.013370587	0.01015093	0.0063914713	0.0077517433	0.019891867	0.0028463	0.0053390283
CTD-2008P7.9	0.0210794	0.0	0.00074327335	0.00044029587	0.00014395946	0.0025866528	0.0	0.0
CTD-2012J19.3	0.015850835	0.0057243705	0.017065298	0.0010643264	0.003570035	0.0045119515	0.0	0.0
CTD-2012K14.6	0.004483518	0.009623604	0.0053984956	0.007815147	0.014462445	0.0045119515	0.0037950664	0.010678057
CTD-2012K14.7	0.014170246	0.021701118	0.004180402	0.009683458	0.022452105	0.014864098	0.0009487666	0.016017085
CTD-2013N24.2	0.00749412	0.012048192	0.0052029137	0.0022885187	0.0014231667	0.010346611	0.0	0.0
CTD-2014B16.3	0.0017210648	0.01024984	0.0	0.00022014794	0.00014395946	0.0025866528	0.0	0.0
CTD-2015H6.3	0.40561515	0.06182248	0.031047627	0.014556685	0.057315372	0.12328257	0.027889632	0.035459407
CTD-2017C7.1	0.0033763952	0.0018819513	0.008396847	0.034821976	0.01250617	0.0019252985	0.013054326	0.0053390283
CTD-2017D11.1	0.09083438	0.24052939	0.08819294	0.08612211	0.06294125	0.17841682	0.05741462	0.124222554
CTD-2020K17.1	0.019694347	0.09359571	0.1713019	0.20020968	0.16976434	0.041883644	0.11757356	0.017097613
CTD-2020K17.3	0.027688604	0.0030757235	0.0049480153	0.009151336	0.0085688755	0.0006140927	0.0018975332	0.0
CTD-2020K17.4	0.21784551	0.021787815	0.013658578	0.094742686	0.0710899	0.008870382	0.03150226	0.016017085
CTD-2021H9.3	0.0053932928	0.002008032	0.00074327335	0.0	0.00014395946	0.0	0.0	0.0
CTD-2023N9.1	0.0	0.01072194	0.0	0.0	0.00014395946	0.0	0.0	0.0
CTD-2024P10.2	0.0	0.0008541533	0.0	0.0	0.0	0.022559756	0.0	0.0
CTD-2026G6.3	0.02280052	0.002008032	0.0	0.0006422372	0.00056758855	0.0025866528	0.0009487666	0.0
CTD-2031P19.3	0.024366248	0.023197573	0.019414086	0.014529397	0.02798886	0.08551035	0.0018975332	0.015577979
CTD-2031P19.5	0.017313037	0.026133137	0.018336385	0.054547343	0.020992534	0.03299821	0.013888889	0.0
CTD-2033A16.1	0.00816519	0.004143415	0.008171722	0.004098125	0.003168046	0.011610555	0.0009487666	0.0053390283
CTD-2033A16.3	0.005683433	0.0024351086	0.0022298202	0.00017738774	0.00057033834	0.024543818	0.0	0.0
CTD-2033C11.1	0.006361091	0.0008541533	0.0037077982	0.000978806	0.0016223746	0.009685257	0.0	0.0
CTD-2034I4.2	0.010003465	0.018306151	0.005691289	0.005585375	0.02554961	0.01710391	0.0055783964	0.0053390283
CTD-2035E11.3	0.016795963	0.06661181	0.18991524	0.19258957	0.067798354	0.17313404	0.15978114	0.04633466
CTD-2035E11.4	0.0025404075	0.00862772	0.004209026	0.014126398	0.00880855	0.021237047	0.0018975332	0.0053390283
CTD-2035E11.5	0.014038807	0.06814718	0.030014683	0.044495426	0.020591581	0.08892783	0.05293766	0.016017085
CTD-2036P10.3	0.008352773	0.024148751	0.006430278	0.002893658	0.01634753	0.026465608	0.006527163	0.026695142
CTD-2037K23.2	0.13074286	0.19829269	0.075244926	0.16494095	0.06331647	0.25206375	0.08233851	0.11770651
CTD-2044J15.2	0.033258907	0.013239376	0.012809143	0.0026925511	0.0042362907	0.017215203	0.0	0.016017085
CTD-2047H16.2	0.20074365	0.007649141	0.014939942	0.010537199	0.006215318	0.010262117	0.0018975332	0.016017085
CTD-2047H16.4	0.013622779	0.019187052	0.011114826	0.017859977	0.017640196	0.027554965	0.009373463	0.016017085
CTD-2049O4.1	0.00800491	0.002008032	0.00074327335	0.00044029587	0.00057583785	0.0	0.0	0.0
CTD-2054N24.2	0.0007104291	0.0037163387	0.006918653	0.0076622274	0.009332099	0.018407864	0.0	0.0053390283
CTD-2078B5.2	0.00015313749	0.15908223	0.0044467878	0.0002692551	0.0009169358	0.04786262	0.0	0.03203417
CTD-2081C10.7	0.011847171	0.005297294	0.004196173	0.003700589	0.0015282349	0.08103953	0.0046296297	0.0
CTD-2083E4.4	0.015646536	0.027282119	0.014670912	0.04456172	0.02371895	0.016718682	0.017077798	0.03203417
CTD-2083E4.6	0.0021312872	0.004016064	0.0012359328	0.00079507136	0.00052601815	0.0025866528	0.0	0.0
CTD-2083E4.7	0.0	0.0	0.0	0.00013462755	0.0080960225	0.0	0.0	0.0
CTD-2085J24.4	0.047150604	0.02306214	0.006897231	0.0043080817	0.0044059576	0.028879477	0.0037950664	0.0053390283
CTD-2086O20.3	0.027619854	0.050668027	0.014704199	0.013597383	0.009636274	0.08317398	0.0113852	0.04002026
CTD-2089N3.2	0.0007104291	0.016101561	0.0002463297	0.0	0.0002353495	0.0	0.0	0.0
CTD-2090I13.1	0.32841143	0.18496138	0.17595774	0.21298832	0.21262264	0.24688707	0.17688128	0.12336664
CTD-2105E13.13	0.029688437	0.03167411	0.018902993	0.015886052	0.024518624	0.068213545	0.037950665	0.06406834
CTD-2105E13.14	0.018288605	0.0	0.0054449593	0.0	0.001101856	0.0	0.0	0.0
CTD-2105E13.6	0.0025717097	0.0	0.0	0.00011007397	0.0	0.0	0.0	0.0
CTD-2116F7.1	0.0070234356	0.00256246	0.002463297	0.0028271787	0.0039538713	0.0057758954	0.0018975332	0.0
CTD-2118P12.1	0.029047096	0.026331224	0.02246109	0.02114478	0.02512529	0.038569916	0.01032223	0.026695142
CTD-2126E3.1	0.001561074	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2127H9.1	0.00046093215	0.07388426	0.0009853188	0.0	0.00037655918	0.06126242	0.0	0.037373196
CTD-2132N18.4	0.026222968	0.00640615	0.0019706376	0.0005385102	0.0011296775	0.0057758954	0.0037950664	0.0053390283
CTD-2135D7.2	0.0021312872	0.0	0.0024718656	0.0013208876	0.0014839147	0.0051733055	0.0	0.0
CTD-2135D7.5	0.0007104291	0.030593865	0.014092205	0.00042208924	0.00053275214	0.38564885	0.0	0.0053390283
CTD-2139B15.2	0.029337471	0.017402828	0.007031667	0.0032183672	0.0105759	0.01316919	0.0018975332	0.0053390283
CTD-2147F2.1	0.019621909	0.0	0.00074327335	0.0	0.00014395946	0.0	0.0	0.0
CTD-2154B17.4	0.0007104291	0.0044431407	0.0022298202	0.00017738774	0.0013842754	0.009023903	0.0	0.0
CTD-2162K18.3	0.045498867	0.018240804	0.020653527	0.020430144	0.01571807	0.029140353	0.013054326	0.030849803
CTD-2162K18.4	0.00205913	0.0057243705	0.0009853188	0.0043373136	0.0033361395	0.016423801	0.0009487666	0.0
CTD-2162K18.5	0.027152535	0.06963086	0.024923343	0.03628576	0.026763849	0.106742136	0.04737543	0.030579085
CTD-2165H16.4	0.026919466	0.027550701	0.01084871	0.016834933	0.02808626	0.026280105	0.004743833	0.0
CTD-2184C24.2	0.023694154	0.002008032	0.0044596405	0.0019385712	0.002680317	0.0051733055	0.0	0.0
CTD-2184D3.5	0.0014208582	0.0	0.00074327335	0.0005139566	0.0005232684	0.0	0.025159884	0.0
CTD-2184D3.6	0.0	0.002008032	0.00074327335	0.0022078264	0.0029180099	0.0025866528	0.0009487666	0.0
CTD-2186M15.3	0.23964576	0.09672121	0.074864104	0.029006045	0.09885335	0.13826679	0.010272496	0.060776044
CTD-2192J16.22	0.08251872	0.021811629	0.04274524	0.029453216	0.03874461	0.023345962	0.028182628	0.0053390283
CTD-2192J16.26	0.018968396	0.009867786	0.012119503	0.006195877	0.006314849	0.020123288	0.006527163	0.0
CTD-2196E14.4	0.067798816	0.030348139	0.017670844	0.011847225	0.008835741	0.048978273	0.0	0.021356113
CTD-2196E14.5	0.10597801	0.0	0.0016987913	0.00013462755	0.00083076884	0.0	0.0	0.0
CTD-2196E14.6	0.027961195	0.03964226	0.017693326	0.03072326	0.030007338	0.028258655	0.0113852	0.021356113
CTD-2196E14.9	0.03690203	0.016655989	0.010345847	0.008885418	0.009163547	0.030804776	0.0	0.026695142
CTD-2199O4.1	0.016411055	0.018742157	0.011865136	0.013640171	0.014072109	0.03290637	0.013054326	0.026695142
CTD-2199O4.6	0.004055551	0.0	0.0	0.0006604438	0.00028791893	0.0025866528	0.0	0.0
CTD-2201E18.3	0.04941027	0.1197889	0.03533374	0.07078313	0.03784137	0.22241178	0.06816554	0.068670824
CTD-2201E18.5	0.009219078	0.01861502	0.01454133	0.034693513	0.009983695	0.028986322	0.01958149	0.010678057
CTD-2201I18.1	0.0024915352	0.0	0.0022298202	0.0025261887	0.00057583785	0.0025866528	0.0	0.0
CTD-2203K17.1	0.012892701	0.0010676916	0.0017243078	0.0020431327	0.0032890695	0.008663842	0.0	0.0053390283
CTD-2210P24.4	0.017916042	0.07606625	0.0048944824	0.008885418	0.014812615	0.041220237	0.026565464	0.05872931
CTD-2213F21.2	0.01100726	0.00128123	0.003215139	0.00013462755	0.0039868685	0.0	0.0	0.0
CTD-2215E18.1	0.0021312872	0.0	0.0029730934	0.00061768363	0.00555635	0.0025866528	0.0	0.0
CTD-2227E11.1	0.013142206	0.003336594	0.002196584	0.0011379872	0.071617514	0.0051447037	0.004743833	0.0053390283
CTD-2227I18.1	0.0014208582	0.0	0.0014865467	0.00540164	0.0010077162	0.0	0.0	0.0
CTD-2228K2.5	0.63694936	0.08893835	0.026701964	0.078878365	0.03783934	0.06598584	0.011073449	0.060788997
CTD-2228K2.7	0.27371842	0.042467464	0.029184261	0.009878886	0.011752816	0.0400036	0.0	0.03498076
CTD-2231E14.4	0.0011407848	0.0	0.0014865467	0.0	0.0	0.0	0.0	0.0
CTD-2231E14.8	0.005660106	0.0	0.0044510714	0.0014436556	0.004850625	0.0	0.0	0.0
CTD-2235C13.3	0.010633895	0.0	0.0014865467	0.0	0.00057583785	0.0077599585	0.0	0.0
CTD-2236F14.1	0.0	0.0	0.0029730934	0.001742977	0.019787429	0.0	0.0009487666	0.0
CTD-2240J17.1	0.0007104291	0.0	0.0022298202	0.0003302219	0.004263465	0.0	0.0046296297	0.0
CTD-2245F17.3	0.010231404	0.0014947683	0.0056870044	0.003743349	0.0035769884	0.007098604	0.0	0.0
CTD-2246P4.1	0.009888797	0.0037163387	0.0076790634	0.002929237	0.0033590132	0.008722608	0.024096914	0.0
CTD-2249K22.1	0.0	0.0	0.0009853188	0.00044664287	0.00019102936	0.0	0.0	0.0
CTD-2256P15.1	0.017271392	0.016101561	0.003949844	0.0018166376	0.0062761847	0.018650394	0.0	0.026695142
CTD-2256P15.2	0.09297468	0.03330295	0.038921878	0.014895892	0.02362258	0.056417793	0.012219762	0.026695142
CTD-2256P15.4	0.047845528	0.008159479	0.006434562	0.0014500025	0.003034858	0.00096264924	0.0	0.0053390283
CTD-2256P15.5	0.006544144	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2260A17.1	0.023994656	0.0046978435	0.010617882	0.0056946143	0.0049020536	0.03645567	0.0018975332	0.0
CTD-2260A17.2	0.02973048	0.025308747	0.041742757	0.033853665	0.036958575	0.035340544	0.01032223	0.015547012
CTD-2260A17.3	0.020761343	0.002008032	0.0014865467	0.0007705178	0.00043187838	0.0	0.0	0.0
CTD-2267D19.2	0.2151435	0.2045286	0.18417291	0.020058412	0.044795882	0.7744193	0.040783256	0.31948146
CTD-2267D19.6	0.009414982	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2269F5.1	0.033777412	0.14552347	0.0006951551	0.0003365689	0.0013824122	0.018999536	0.0009487666	0.010678057
CTD-2270L9.2	0.039220262	0.04706473	0.018825429	0.018129	0.02541246	0.044736248	0.0056926	0.015792953
CTD-2270L9.4	0.19480008	0.19345632	0.09140703	0.017083712	0.058851782	0.1774043	0.020702742	0.071239635
CTD-2283N19.1	0.0054218927	0.012389082	0.004573621	0.0074312445	0.00538103	0.008722608	0.0009487666	0.0
CTD-2284J15.1	0.032524813	0.0034166132	0.01527244	0.0033656887	0.0016003766	0.021178283	0.0	0.0
CTD-2286N8.2	0.0035555637	0.0055519966	0.00837521	0.0037695714	0.002824194	0.0019252985	0.0037950664	0.0
CTD-2287O16.5	0.028412715	0.115750566	0.059500255	0.040645376	0.050003774	0.054210912	0.014117296	0.07593376
CTD-2288F12.1	0.1446562	0.021443205	0.015659228	0.0105743725	0.018494517	0.023474231	0.0009487666	0.016017085
CTD-2291D10.1	0.008224279	0.010808127	0.009891747	0.0066124536	0.008310463	0.010647906	0.0009487666	0.016017085
CTD-2292M16.8	0.058265038	0.06396268	0.046076886	0.04171028	0.029618926	0.09209962	0.03571052	0.052373648
CTD-2293H3.1	0.025236255	0.044171233	0.028428685	0.12005824	0.040595546	0.063942336	0.018344238	0.023602888
CTD-2298J14.2	0.0	0.022384219	0.0	0.00022014794	0.00057583785	0.0051733055	0.0	0.0053390283
